 Cycle Period  Scenario   Power Gen   #Turbines
  1126     12         5      146.54           2
  1126     12         6      126.60           2
  1126     12         7      146.54           2
  1126     12         8      146.54           2
  1126     12         9      146.54           2
  1126     12        10      146.54           2
  1126     12        11      165.55           2
  1126     12        12      146.54           2
  1126     12        13      146.54           2
  1126     12        14      146.54           2
  1126     12        15      146.54           2
  1129      1         1        0.00           0
  1129      1         2        0.00           0
  1129      1         3        0.00           0
  1129      1         4        0.00           0
  1129      1         5        0.00           0
  1129      1         6        0.00           0
  1129      1         7        0.00           0
  1129      1         8        0.00           0
  1129      1         9        0.00           0
  1129      1        10        0.00           0
  1129      1        11        0.00           0
  1129      1        12        0.00           0
  1129      1        13        0.00           0
  1129      1        14        0.00           0
  1129      1        15        0.00           0
  1129      2         1        0.00           0
  1129      2         2        0.00           0
  1129      2         3        0.00           0
  1129      2         4        0.00           0
  1129      2         5        0.00           0
  1129      2         6        0.00           0
  1129      2         7        0.00           0
  1129      2         8        0.00           0
  1129      2         9        0.00           0
  1129      2        10        0.00           0
  1129      2        11        0.00           0
  1129      2        12        0.00           0
  1129      2        13        0.00           0
  1129      2        14        0.00           0
  1129      2        15        0.00           0
  1129      3         1        0.00           0
  1129      3         2        0.00           0
  1129      3         3        0.00           0
  1129      3         4        0.00           0
  1129      3         5        0.00           0
  1129      3         6        0.00           0
  1129      3         7        0.00           0
  1129      3         8        0.00           0
  1129      3         9        0.00           0
  1129      3        10        0.00           0
  1129      3        11        0.00           0
  1129      3        12        0.00           0
  1129      3        13        0.00           0
  1129      3        14        0.00           0
  1129      3        15        0.00           0
  1129      4         1        0.00           0
  1129      4         2        0.00           0
  1129      4         3        0.00           0
  1129      4         4        0.00           0
  1129      4         5        0.00           0
  1129      4         6        0.00           0
  1129      4         7        0.00           0
  1129      4         8        0.00           0
  1129      4         9        0.00           0
  1129      4        10        0.00           0
  1129      4        11        0.00           0
  1129      4        12        0.00           0
  1129      4        13        0.00           0
  1129      4        14        0.00           0
  1129      4        15        0.00           0
  1129      5         1        0.00           0
  1129      5         2        0.00           0
  1129      5         3        0.00           0
  1129      5         4        0.00           0
  1129      5         5        0.00           0
  1129      5         6        0.00           0
  1129      5         7        0.00           0
  1129      5         8        0.00           0
  1129      5         9        0.00           0
  1129      5        10        0.00           0
  1129      5        11        0.00           0
  1129      5        12        0.00           0
  1129      5        13        0.00           0
  1129      5        14        0.00           0
  1129      5        15        0.00           0
  1129      6         1        0.00           0
  1129      6         2        0.00           0
  1129      6         3        0.00           0
  1129      6         4        0.00           0
  1129      6         5        0.00           0
  1129      6         6        0.00           0
  1129      6         7        0.00           0
  1129      6         8        0.00           0
  1129      6         9        0.00           0
  1129      6        10        0.00           0
  1129      6        11        0.00           0
  1129      6        12        0.00           0
  1129      6        13        0.00           0
  1129      6        14        0.00           0
  1129      6        15        0.00           0
  1129      7         1        0.00           0
  1129      7         2        0.00           0
  1129      7         3        0.00           0
  1129      7         4        0.00           0
  1129      7         5        0.00           0
  1129      7         6        0.00           0
  1129      7         7        0.00           0
  1129      7         8        0.00           0
  1129      7         9        0.00           0
  1129      7        10        0.00           0
  1129      7        11        0.00           0
  1129      7        12        0.00           0
  1129      7        13        0.00           0
  1129      7        14        0.00           0
  1129      7        15        0.00           0
  1129      8         1        0.00           0
  1129      8         2      128.33           2
  1129      8         3        0.00           0
  1129      8         4        0.00           0
  1129      8         5        0.00           0
  1129      8         6      128.33           2
  1129      8         7       23.94           1
  1129      8         8        0.00           0
  1129      8         9        0.00           0
  1129      8        10      128.33           2
  1129      8        11        0.00           0
  1129      8        12      128.33           2
  1129      8        13       64.16           1
  1129      8        14       64.16           1
  1129      8        15        0.00           0
  1129      9         1      154.04           2
  1129      9         2      126.28           2
  1129      9         3      154.04           2
  1129      9         4      154.04           2
  1129      9         5      154.04           2
  1129      9         6      126.28           2
  1129      9         7      147.96           2
  1129      9         8      154.04           2
  1129      9         9      154.04           2
  1129      9        10      126.28           2
  1129      9        11      154.04           2
  1129      9        12      126.28           2
  1129      9        13      140.16           2
  1129      9        14      140.16           2
  1129      9        15      154.04           2
  1129     10         1      238.30           2
  1129     10         2      206.82           2
  1129     10         3      238.30           2
  1129     10         4      238.30           2
  1129     10         5      238.30           2
  1129     10         6      206.82           2
  1129     10         7      231.54           2
  1129     10         8      238.30           2
  1129     10         9      238.30           2
  1129     10        10      206.82           2
  1129     10        11      238.30           2
  1129     10        12      206.82           2
  1129     10        13      222.65           2
  1129     10        14      222.65           2
  1129     10        15      238.30           2
  1129     11         1      215.67           2
  1129     11         2      187.65           2
  1129     11         3      215.67           2
  1129     11         4      215.67           2
  1129     11         5      215.67           2
  1129     11         6      187.65           2
  1129     11         7      209.44           2
  1129     11         8      215.67           2
  1129     11         9      215.67           2
  1129     11        10      187.65           2
  1129     11        11      215.67           2
  1129     11        12      187.65           2
  1129     11        13      201.60           2
  1129     11        14      201.60           2
  1129     11        15      215.67           2
  1129     12         1      184.82           2
  1129     12         2      160.12           2
  1129     12         3      184.82           2
  1129     12         4      184.82           2
  1129     12         5      184.82           2
  1129     12         6      160.12           2
  1129     12         7      179.33           2
  1129     12         8      184.82           2
  1129     12         9      184.82           2
  1129     12        10      160.12           2
  1129     12        11      184.82           2
  1129     12        12      160.12           2
  1129     12        13      172.42           2
  1129     12        14      172.42           2
  1129     12        15      184.82           2
  1362      1         1        0.00           0
  1362      1         2        0.00           0
  1362      1         3        0.00           0
  1362      1         4        0.00           0
  1362      1         5        0.00           0
  1362      1         6        0.00           0
  1362      1         7        0.00           0
  1362      1         8        0.00           0
  1362      1         9        0.00           0
  1362      1        10        0.00           0
  1362      1        11        0.00           0
  1362      1        12        0.00           0
  1362      1        13        0.00           0
  1362      1        14        0.00           0
  1362      1        15        0.00           0
  1362      2         1        0.00           0
  1362      2         2        0.00           0
  1362      2         3        0.00           0
  1362      2         4        0.00           0
  1362      2         5        0.00           0
  1362      2         6        0.00           0
  1362      2         7        0.00           0
  1362      2         8        0.00           0
  1362      2         9        0.00           0
  1362      2        10        0.00           0
  1362      2        11        0.00           0
  1362      2        12        0.00           0
  1362      2        13        0.00           0
  1362      2        14        0.00           0
  1362      2        15        0.00           0
  1362      3         1        0.00           0
  1362      3         2        0.00           0
  1362      3         3        0.00           0
  1362      3         4        0.00           0
  1362      3         5        0.00           0
  1362      3         6        0.00           0
  1362      3         7        0.00           0
  1362      3         8        0.00           0
  1362      3         9        0.00           0
  1362      3        10        0.00           0
  1362      3        11        0.00           0
  1362      3        12        0.00           0
  1362      3        13        0.00           0
  1362      3        14        0.00           0
  1362      3        15        0.00           0
  1362      4         1        0.00           0
  1362      4         2        0.00           0
  1362      4         3        0.00           0
  1362      4         4        0.00           0
  1362      4         5        0.00           0
  1362      4         6        0.00           0
  1362      4         7        0.00           0
  1362      4         8        0.00           0
  1362      4         9        0.00           0
  1362      4        10        0.00           0
  1362      4        11        0.00           0
  1362      4        12        0.00           0
  1362      4        13        0.00           0
  1362      4        14        0.00           0
  1362      4        15        0.00           0
  1362      5         1        0.00           0
  1362      5         2        0.00           0
  1362      5         3        0.00           0
  1362      5         4        0.00           0
  1362      5         5        0.00           0
  1362      5         6        0.00           0
  1362      5         7        0.00           0
  1362      5         8        0.00           0
  1362      5         9        0.00           0
  1362      5        10        0.00           0
  1362      5        11        0.00           0
  1362      5        12        0.00           0
  1362      5        13        0.00           0
  1362      5        14        0.00           0
  1362      5        15        0.00           0
  1362      6         1        0.00           0
  1362      6         2        0.00           0
  1362      6         3        0.00           0
  1362      6         4        0.00           0
  1362      6         5        0.00           0
  1362      6         6        0.00           0
  1362      6         7        0.00           0
  1362      6         8        0.00           0
  1362      6         9        0.00           0
  1362      6        10        0.00           0
  1362      6        11        0.00           0
  1362      6        12        0.00           0
  1362      6        13        0.00           0
  1362      6        14        0.00           0
  1362      6        15        0.00           0
  1362      7         1        0.00           0
  1362      7         2        0.00           0
  1362      7         3        0.00           0
  1362      7         4        0.00           0
  1362      7         5        0.00           0
  1362      7         6        0.00           0
  1362      7         7        0.00           0
  1362      7         8       -0.00           0
  1362      7         9        0.00           0
  1362      7        10        0.00           0
  1362      7        11       18.90           1
  1362      7        12        0.00           0
  1362      7        13        0.00           0
  1362      7        14        0.00           0
  1362      7        15       -0.00           0
  1362      8         1      128.21           2
  1362      8         2      128.21           2
  1362      8         3      128.21           2
  1362      8         4      128.21           2
  1362      8         5      128.21           2
  1362      8         6      128.21           2
  1362      8         7      128.21           2
  1362      8         8      128.21           2
  1362      8         9      128.21           2
  1362      8        10      128.21           2
  1362      8        11      121.39           2
  1362      8        12      128.21           2
  1362      8        13      128.21           2
  1362      8        14      128.21           2
  1362      8        15      128.21           2
  1362      9         1      125.83           2
  1362      9         2      125.83           2
  1362      9         3      125.83           2
  1362      9         4      125.83           2
  1362      9         5      125.83           2
  1362      9         6      125.83           2
  1362      9         7      125.83           2
  1362      9         8      125.83           2
  1362      9         9      125.83           2
  1362      9        10      125.83           2
  1362      9        11      120.76           2
  1362      9        12      125.83           2
  1362      9        13      125.83           2
  1362      9        14      125.83           2
  1362      9        15      125.83           2
  1362     10         1      205.48           2
  1362     10         2      205.48           2
  1362     10         3      205.48           2
  1362     10         4      205.48           2
  1362     10         5      205.48           2
  1362     10         6      205.48           2
  1362     10         7      205.48           2
  1362     10         8      205.48           2
  1362     10         9      205.48           2
  1362     10        10      205.48           2
  1362     10        11      199.71           2
  1362     10        12      205.48           2
  1362     10        13      205.48           2
  1362     10        14      205.48           2
  1362     10        15      205.48           2
  1362     11         1      185.84           2
  1362     11         2      185.84           2
  1362     11         3      185.84           2
  1362     11         4      185.84           2
  1362     11         5      185.84           2
  1362     11         6      185.84           2
  1362     11         7      185.84           2
  1362     11         8      185.84           2
  1362     11         9      185.84           2
  1362     11        10      185.84           2
  1362     11        11      180.75           2
  1362     11        12      185.84           2
  1362     11        13      185.84           2
  1362     11        14      185.84           2
  1362     11        15      185.84           2
  1362     12         1      157.93           2
  1362     12         2      157.93           2
  1362     12         3      157.93           2
  1362     12         4      157.93           2
  1362     12         5      157.93           2
  1362     12         6      157.93           2
  1362     12         7      157.93           2
  1362     12         8      157.93           2
  1362     12         9      157.93           2
  1362     12        10      157.93           2
  1362     12        11      153.44           2
  1362     12        12      157.93           2
  1362     12        13      157.93           2
  1362     12        14      157.93           2
  1362     12        15      157.93           2  
  1365      1         1        0.00           0
  1365      1         2        0.00           0
  1365      1         3        0.00           0
  1365      1         4        0.00           0
  1365      1         5        0.00           0
  1365      1         6        0.00           0
  1365      1         7        0.00           0
  1365      1         8        0.00           0
  1365      1         9        0.00           0
  1365      1        10        0.00           0
  1365      1        11        0.00           0
  1365      1        12        0.00           0
  1365      1        13        0.00           0
  1365      1        14        0.00           0
  1365      1        15        0.00           0
  1365      2         1        0.00           0
  1365      2         2        0.00           0
  1365      2         3        0.00           0
  1365      2         4        0.00           0
  1365      2         5        0.00           0
  1365      2         6        0.00           0
  1365      2         7        0.00           0
  1365      2         8        0.00           0
  1365      2         9        0.00           0
  1365      2        10        0.00           0
  1365      2        11        0.00           0
  1365      2        12        0.00           0
  1365      2        13        0.00           0
  1365      2        14        0.00           0
  1365      2        15        0.00           0
  1365      3         1        0.00           0
  1365      3         2        0.00           0
  1365      3         3        0.00           0
  1365      3         4        0.00           0
  1365      3         5        0.00           0
  1365      3         6        0.00           0
  1365      3         7        0.00           0
  1365      3         8        0.00           0
  1365      3         9        0.00           0
  1365      3        10        0.00           0
  1365      3        11        0.00           0
  1365      3        12        0.00           0
  1365      3        13        0.00           0
  1365      3        14        0.00           0
  1365      3        15        0.00           0
  1365      4         1        0.00           0
  1365      4         2        0.00           0
  1365      4         3        0.00           0
  1365      4         4        0.00           0
  1365      4         5        0.00           0
  1365      4         6        0.00           0
  1365      4         7        0.00           0
  1365      4         8        0.00           0
  1365      4         9        0.00           0
  1365      4        10        0.00           0
  1365      4        11        0.00           0
  1365      4        12        0.00           0
  1365      4        13        0.00           0
  1365      4        14        0.00           0
  1365      4        15        0.00           0
  1365      5         1        0.00           0
  1365      5         2        0.00           0
  1365      5         3        0.00           0
  1365      5         4        0.00           0
  1365      5         5        0.00           0
  1365      5         6        0.00           0
  1365      5         7        0.00           0
  1365      5         8        0.00           0
  1365      5         9        0.00           0
  1365      5        10        0.00           0
  1365      5        11        0.00           0
  1365      5        12        0.00           0
  1365      5        13        0.00           0
  1365      5        14        0.00           0
  1365      5        15        0.00           0
  1365      6         1        0.00           0
  1365      6         2        0.00           0
  1365      6         3        0.00           0
  1365      6         4        0.00           0
  1365      6         5        0.00           0
  1365      6         6        0.00           0
  1365      6         7        0.00           0
  1365      6         8        0.00           0
  1365      6         9        0.00           0
  1365      6        10        0.00           0
  1365      6        11        0.00           0
  1365      6        12        0.00           0
  1365      6        13        0.00           0
  1365      6        14        0.00           0
  1365      6        15        0.00           0
  1365      7         1        0.00           0
  1365      7         2        0.00           0
  1365      7         3        0.00           0
  1365      7         4        0.00           0
  1365      7         5        0.00           0
  1365      7         6        0.00           0
  1365      7         7        0.00           0
  1365      7         8        0.00           0
  1365      7         9        0.00           0
  1365      7        10        0.00           0
  1365      7        11        0.00           0
  1365      7        12        0.00           0
  1365      7        13        0.00           0
  1365      7        14        0.00           0
  1365      7        15        0.00           0
  1365      8         1      124.11           2
  1365      8         2      124.11           2
  1365      8         3      124.11           2
  1365      8         4      124.11           2
  1365      8         5      124.11           2
  1365      8         6      124.11           2
  1365      8         7      124.11           2
  1365      8         8      119.81           2
  1365      8         9      124.11           2
  1365      8        10      124.11           2
  1365      8        11      124.11           2
  1365      8        12      124.11           2
  1365      8        13       62.05           1
  1365      8        14       62.05           1
  1365      8        15      124.11           2
  1365      9         1      120.52           2
  1365      9         2      120.52           2
  1365      9         3      120.52           2
  1365      9         4      120.52           2
  1365      9         5      120.52           2
  1365      9         6      120.52           2
  1365      9         7      120.52           2
  1365      9         8      121.40           2
  1365      9         9      120.52           2
  1365      9        10      120.52           2
  1365      9        11      120.52           2
  1365      9        12      120.52           2
  1365      9        13      134.66           2
  1365      9        14      134.66           2
  1365      9        15      120.52           2
  1365     10         1      195.66           2
  1365     10         2      195.66           2
  1365     10         3      195.66           2
  1365     10         4      195.66           2
  1365     10         5      195.66           2
  1365     10         6      195.66           2
  1365     10         7      195.66           2
  1365     10         8      196.64           2
  1365     10         9      195.66           2
  1365     10        10      195.66           2
  1365     10        11      195.66           2
  1365     10        12      195.66           2
  1365     10        13      211.35           2
  1365     10        14      211.35           2
  1365     10        15      195.66           2
  1365     11         1      176.50           2
  1365     11         2      176.50           2
  1365     11         3      176.50           2
  1365     11         4      176.50           2
  1365     11         5      176.50           2
  1365     11         6      176.50           2
  1365     11         7      176.50           2
  1365     11         8      177.36           2
  1365     11         9      176.50           2
  1365     11        10      176.50           2
  1365     11        11      176.50           2
  1365     11        12      176.50           2
  1365     11        13      190.33           2
  1365     11        14      190.33           2
  1365     11        15      176.50           2
  1365     12         1      149.47           2
  1365     12         2      149.47           2
  1365     12         3      149.47           2
  1365     12         4      149.47           2
  1365     12         5      149.47           2
  1365     12         6      149.47           2
  1365     12         7      149.47           2
  1365     12         8      150.23           2
  1365     12         9      149.47           2
  1365     12        10      149.47           2
  1365     12        11      149.47           2
  1365     12        12      149.47           2
  1365     12        13      161.67           2
  1365     12        14      161.67           2
  1365     12        15      149.47           2
  1368      1         1        0.00           0
  1368      1         2        0.00           0
  1368      1         3        0.00           0
  1368      1         4        0.00           0
  1368      1         5        0.00           0
  1368      1         6        0.00           0
  1368      1         7        0.00           0
  1368      1         8        0.00           0
  1368      1         9        0.00           0
  1368      1        10        0.00           0
  1368      1        11        0.00           0
  1368      1        12        0.00           0
  1368      1        13        0.00           0
  1368      1        14        0.00           0
  1368      1        15        0.00           0
  1368      2         1        0.00           0
  1368      2         2        0.00           0
  1368      2         3        0.00           0
  1368      2         4        0.00           0
  1368      2         5        0.00           0
  1368      2         6        0.00           0
  1368      2         7        0.00           0
  1368      2         8        0.00           0
  1368      2         9        0.00           0
  1368      2        10        0.00           0
  1368      2        11        0.00           0
  1368      2        12        0.00           0
  1368      2        13        0.00           0
  1368      2        14        0.00           0
  1368      2        15        0.00           0
  1368      3         1        0.00           0
  1368      3         2        0.00           0
  1368      3         3        0.00           0
  1368      3         4        0.00           0
  1368      3         5        0.00           0
  1368      3         6        0.00           0
  1368      3         7        0.00           0
  1368      3         8        0.00           0
  1368      3         9        0.00           0
  1368      3        10        0.00           0
  1368      3        11        0.00           0
  1368      3        12        0.00           0
  1368      3        13        0.00           0
  1368      3        14        0.00           0
  1368      3        15        0.00           0
  1368      4         1        0.00           0
  1368      4         2        0.00           0
  1368      4         3        0.00           0
  1368      4         4        0.00           0
  1368      4         5        0.00           0
  1368      4         6        0.00           0
  1368      4         7        0.00           0
  1368      4         8        0.00           0
  1368      4         9        0.00           0
  1368      4        10        0.00           0
  1368      4        11        0.00           0
  1368      4        12        0.00           0
  1368      4        13        0.00           0
  1368      4        14        0.00           0
  1368      4        15        0.00           0
  1368      5         1        0.00           0
  1368      5         2        0.00           0
  1368      5         3        0.00           0
  1368      5         4        0.00           0
  1368      5         5        0.00           0
  1368      5         6        0.00           0
  1368      5         7        0.00           0
  1368      5         8        0.00           0
  1368      5         9        0.00           0
  1368      5        10        0.00           0
  1368      5        11        0.00           0
  1368      5        12        0.00           0
  1368      5        13        0.00           0
  1368      5        14        0.00           0
  1368      5        15        0.00           0
  1368      6         1        0.00           0
  1368      6         2        0.00           0
  1368      6         3        0.00           0
  1368      6         4        0.00           0
  1368      6         5        0.00           0
  1368      6         6        0.00           0
  1368      6         7        0.00           0
  1368      6         8        0.00           0
  1368      6         9        0.00           0
  1368      6        10        0.00           0
  1368      6        11        0.00           0
  1368      6        12        0.00           0
  1368      6        13        0.00           0
  1368      6        14        0.00           0
  1368      6        15        0.00           0
  1368      7         1        0.00           0
  1368      7         2        0.00           0
  1368      7         3        0.00           0
  1368      7         4        0.00           0
  1368      7         5        0.00           0
  1368      7         6        0.00           0
  1368      7         7        0.00           0
  1368      7         8        0.00           0
  1368      7         9        0.00           0
  1368      7        10        0.00           0
  1368      7        11        0.00           0
  1368      7        12        0.00           0
  1368      7        13        0.00           0
  1368      7        14        0.00           0
  1368      7        15        0.00           0
  1368      8         1      114.44           2
  1368      8         2      114.44           2
  1368      8         3      114.44           2
  1368      8         4      114.44           2
  1368      8         5      114.44           2
  1368      8         6      114.44           2
  1368      8         7      114.44           2
  1368      8         8      114.44           2
  1368      8         9      114.44           2
  1368      8        10      114.44           2
  1368      8        11      114.44           2
  1368      8        12        0.00           0
  1368      8        13      114.44           2
  1368      8        14      114.44           2
  1368      8        15      114.44           2
  1368      9         1      107.40           2
  1368      9         2      107.40           2
  1368      9         3      107.40           2
  1368      9         4      107.40           2
  1368      9         5      107.40           2
  1368      9         6      107.40           2
  1368      9         7      107.40           2
  1368      9         8      107.40           2
  1368      9         9      107.40           2
  1368      9        10      107.40           2
  1368      9        11      107.40           2
  1368      9        12      137.11           2
  1368      9        13      107.40           2
  1368      9        14      107.40           2
  1368      9        15      107.40           2
  1368     10         1      171.18           2
  1368     10         2      171.18           2
  1368     10         3      171.18           2
  1368     10         4      171.18           2
  1368     10         5      171.18           2
  1368     10         6      171.18           2
  1368     10         7      171.18           2
  1368     10         8      171.18           2
  1368     10         9      171.18           2
  1368     10        10      171.18           2
  1368     10        11      171.18           2
  1368     10        12      201.85           2
  1368     10        13      171.18           2
  1368     10        14      171.18           2
  1368     10        15      171.18           2
  1368     11         1      152.06           2
  1368     11         2      152.06           2
  1368     11         3      152.06           2
  1368     11         4      152.06           2
  1368     11         5      152.06           2
  1368     11         6      152.06           2
  1368     11         7      152.06           2
  1368     11         8      152.06           2
  1368     11         9      152.06           2
  1368     11        10      152.06           2
  1368     11        11      152.06           2
  1368     11        12      179.09           2
  1368     11        13      152.06           2
  1368     11        14      152.06           2
  1368     11        15      152.06           2
  1368     12         1      125.79           2
  1368     12         2      125.79           2
  1368     12         3      125.79           2
  1368     12         4      125.79           2
  1368     12         5      125.79           2
  1368     12         6      125.79           2
  1368     12         7      125.79           2
  1368     12         8      125.79           2
  1368     12         9      125.79           2
  1368     12        10      125.79           2
  1368     12        11      125.79           2
  1368     12        12      149.63           2
  1368     12        13      125.79           2
  1368     12        14      125.79           2
  1368     12        15      125.79           2
  1371      1         1        0.00           0
  1371      1         2        0.00           0
  1371      1         3        0.00           0
  1371      1         4        0.00           0
  1371      1         5        0.00           0
  1371      1         6        0.00           0
  1371      1         7        0.00           0
  1371      1         8        0.00           0
  1371      1         9        0.00           0
  1371      1        10        0.00           0
  1371      1        11        0.00           0
  1371      1        12        0.00           0
  1371      1        13        0.00           0
  1371      1        14        0.00           0
  1371      1        15        0.00           0
  1371      2         1        0.00           0
  1371      2         2        0.00           0
  1371      2         3        0.00           0
  1371      2         4        0.00           0
  1371      2         5        0.00           0
  1371      2         6        0.00           0
  1371      2         7        0.00           0
  1371      2         8        0.00           0
  1371      2         9        0.00           0
  1371      2        10        0.00           0
  1371      2        11        0.00           0
  1371      2        12        0.00           0
  1371      2        13        0.00           0
  1371      2        14        0.00           0
  1371      2        15        0.00           0
  1371      3         1        0.00           0
  1371      3         2        0.00           0
  1371      3         3        0.00           0
  1371      3         4        0.00           0
  1371      3         5        0.00           0
  1371      3         6        0.00           0
  1371      3         7        0.00           0
  1371      3         8        0.00           0
  1371      3         9        0.00           0
  1371      3        10        0.00           0
  1371      3        11        0.00           0
  1371      3        12        0.00           0
  1371      3        13        0.00           0
  1371      3        14        0.00           0
  1371      3        15        0.00           0
  1371      4         1        0.00           0
  1371      4         2        0.00           0
  1371      4         3        0.00           0
  1371      4         4        0.00           0
  1371      4         5        0.00           0
  1371      4         6        0.00           0
  1371      4         7        0.00           0
  1371      4         8        0.00           0
  1371      4         9        0.00           0
  1371      4        10        0.00           0
  1371      4        11        0.00           0
  1371      4        12        0.00           0
  1371      4        13        0.00           0
  1371      4        14        0.00           0
  1371      4        15        0.00           0
  1371      5         1        0.00           0
  1371      5         2        0.00           0
  1371      5         3        0.00           0
  1371      5         4        0.00           0
  1371      5         5        0.00           0
  1371      5         6        0.00           0
  1371      5         7        0.00           0
  1371      5         8        0.00           0
  1371      5         9        0.00           0
  1371      5        10        0.00           0
  1371      5        11        0.00           0
  1371      5        12        0.00           0
  1371      5        13        0.00           0
  1371      5        14        0.00           0
  1371      5        15        0.00           0
  1371      6         1        0.00           0
  1371      6         2        0.00           0
  1371      6         3        0.00           0
  1371      6         4        0.00           0
  1371      6         5        0.00           0
  1371      6         6        0.00           0
  1371      6         7        0.00           0
  1371      6         8        0.00           0
  1371      6         9        0.00           0
  1371      6        10        0.00           0
  1371      6        11        0.00           0
  1371      6        12        0.00           0
  1371      6        13        0.00           0
  1371      6        14        0.00           0
  1371      6        15        0.00           0
  1371      7         1        0.00           0
  1371      7         2        0.00           0
  1371      7         3        0.00           0
  1371      7         4        0.00           0
  1371      7         5       81.27           2
  1371      7         6        0.00           0
  1371      7         7       40.63           1
  1371      7         8        0.00           0
  1371      7         9        0.00           0
  1371      7        10        0.00           0
  1371      7        11        0.00           0
  1371      7        12        0.00           0
  1371      7        13        0.00           0
  1371      7        14        0.00           0
  1371      7        15        0.00           0
  1371      8         1      102.68           2
  1371      8         2      102.68           2
  1371      8         3      102.68           2
  1371      8         4      102.68           2
  1371      8         5       63.85           2
  1371      8         6      102.68           2
  1371      8         7       83.27           2
  1371      8         8      102.68           2
  1371      8         9      102.68           2
  1371      8        10      102.68           2
  1371      8        11      102.68           2
  1371      8        12      102.68           2
  1371      8        13      102.68           2
  1371      8        14      102.68           2
  1371      8        15      102.68           2
  1371      9         1       90.69           2
  1371      9         2       97.14           2
  1371      9         3       97.14           2
  1371      9         4      103.59           2
  1371      9         5       89.61           2
  1371      9         6       97.14           2
  1371      9         7       96.60           2
  1371      9         8       90.69           2
  1371      9         9       99.68           2
  1371      9        10      103.59           2
  1371      9        11      103.59           2
  1371      9        12      103.59           2
  1371      9        13      103.59           2
  1371      9        14      103.59           2
  1371      9        15      102.83           2
  1371     10         1      105.49           2
  1371     10         2      103.73           2
  1371     10         3      103.73           2
  1371     10         4      101.97           2
  1371     10         5       88.00           2
  1371     10         6      103.73           2
  1371     10         7       94.98           2
  1371     10         8      105.49           2
  1371     10         9      103.04           2
  1371     10        10      101.97           2
  1371     10        11      101.97           2
  1371     10        12      101.97           2
  1371     10        13      101.97           2
  1371     10        14      101.97           2
  1371     10        15      102.18           2
  1371     11         1      100.23           2
  1371     11         2       98.47           2
  1371     11         3       98.47           2
  1371     11         4       96.71           2
  1371     11         5       82.74           2
  1371     11         6       98.47           2
  1371     11         7       89.72           2
  1371     11         8      100.23           2
  1371     11         9       97.77           2
  1371     11        10       96.71           2
  1371     11        11       96.71           2
  1371     11        12       96.71           2
  1371     11        13       96.71           2
  1371     11        14       96.71           2
  1371     11        15       96.92           2
  1371     12         1      113.74           2
  1371     12         2      110.47           2
  1371     12         3      110.47           2
  1371     12         4      107.19           2
  1371     12         5       81.16           2
  1371     12         6      110.47           2
  1371     12         7       94.18           2
  1371     12         8      113.74           2
  1371     12         9      109.18           2
  1371     12        10      107.19           2
  1371     12        11      107.19           2
  1371     12        12      107.19           2
  1371     12        13      107.19           2
  1371     12        14      107.19           2
  1371     12        15      107.58           2
  1374      1         1        0.00           0
  1374      1         2        0.00           0
  1374      1         3        0.00           0
  1374      1         4        0.00           0
  1374      1         5        0.00           0
  1374      1         6        0.00           0
  1374      1         7        0.00           0
  1374      1         8        0.00           0
  1374      1         9        0.00           0
  1374      1        10        0.00           0
  1374      1        11        0.00           0
  1374      1        12        0.00           0
  1374      1        13        0.00           0
  1374      1        14        0.00           0
  1374      1        15        0.00           0
  1374      2         1        0.00           0
  1374      2         2        0.00           0
  1374      2         3        0.00           0
  1374      2         4        0.00           0
  1374      2         5        0.00           0
  1374      2         6        0.00           0
  1374      2         7        0.00           0
  1374      2         8        0.00           0
  1374      2         9        0.00           0
  1374      2        10        0.00           0
  1374      2        11        0.00           0
  1374      2        12        0.00           0
